dc,ac_amp,rms,skewness,kurtosis,zcr,hr,rmssd,sdnn,label
-445.6214826022987,214449.41626956634,18058.74381945211,-2.0855430604686225,17.187960376057255,0.092,92.9203539823009,204.86393232882835,215.3307849304774,upright-sitting
-42.90075515204815,18513.32863000214,5503.474094453854,0.5060992255764997,-1.0864000684785349,0.092,84.78260869565217,275.68097504180446,213.61913794104345,upright-sitting
-73.06670325263455,20719.004941724983,5563.4694180453325,0.33772309605371414,-1.1019539130311684,0.1,88.63636363636364,286.82166352398605,219.34814671534298,upright-sitting
-4.632484974645981,66895.23391760368,12127.76374277215,-0.21735573953022388,0.6798394340734841,0.104,86.66666666666667,224.79620400116488,179.8355593378764,upright-sitting
402.1358286307425,39163.25647355657,8044.151624916519,0.5854116693676924,-0.027386780891079265,0.1,80.71748878923766,230.4146459991402,156.16942366829971,upright-sitting
-28.187358079993363,26285.52474815814,6176.289184153791,0.4701389327046407,-0.9473849474865288,0.1,87.13692946058092,201.83771089283968,175.77815331739455,upright-sitting
285.7139466155568,21099.035977521304,5878.113587795537,0.4372774602186136,-1.0752437845130625,0.1,100.0,290.2872140943632,224.0535650240808,upright-sitting
-75.44311745663926,25627.646286642346,6352.222298406221,0.29786024781897685,-1.0216333269548292,0.1,94.59459459459458,181.61667154921483,220.57438932135747,upright-sitting
-88.65996356642384,25627.646286642346,6521.73428931743,0.2816016586449276,-1.0594915322481016,0.096,72.68722466960352,43.81780460041329,35.255853508482396,upright-sitting
10.591655657547584,27193.759779469983,5972.041463028883,0.3685723630845874,-0.6834728021466465,0.088,75.63025210084034,174.7725795010606,157.3389829494126,upright-sitting
-206.08921292387257,27247.66193593861,6055.754805274712,0.2526001530080561,-0.6523730082628929,0.092,102.56410256410257,283.59595671776896,220.3973684053419,upright-sitting
-152.45679604472,24988.277981045965,6193.217563968991,0.20788318509683856,-0.8459534555230377,0.088,91.83673469387755,250.94108585767412,211.4920539615824,upright-sitting
138.0715058017848,23522.05058637612,5383.9659405790635,0.2918094803353826,-0.734273525135785,0.092,95.02262443438914,175.76207694581814,200.67233928746143,upright-sitting
77.8318981958177,19063.511744447376,4846.110897900432,0.5785423680533447,-0.8149842742103055,0.096,78.26086956521739,199.27140012829466,172.69111795984824,upright-sitting
66.4975724989073,19190.272564302177,4707.459819915621,0.6516489939752087,-0.660949989095605,0.096,76.27118644067797,201.08795000288714,165.19348924485158,upright-sitting
155.87896802327222,22351.74229496329,5216.785276854777,0.48551289286285004,-0.7529512756258341,0.088,86.41975308641975,271.29319932501073,232.0626234973866,upright-sitting
-149.05194218459928,21439.452342872588,4901.31223649017,0.4267936020719007,-0.7606119973153329,0.092,86.41975308641975,240.25627343126115,235.96955874235394,upright-sitting
168.1376756019974,43731.9428004154,7625.260549055182,-0.14424565979635331,1.158185427384149,0.104,109.44206008583691,390.51248379533274,237.9380862156631,upright-sitting
-234.76180598518366,43731.9428004154,7580.432380374209,-0.12467524897623582,1.1279976476349756,0.116,105.37190082644629,286.70542373662903,229.79455244234998,upright-sitting
